BLOCK_NUMBER,BLOCK_TIMESTAMP,TX_HASH,ORIGIN_FUNCTION_SIGNATURE,ORIGIN_FROM_ADDRESS,ORIGIN_TO_ADDRESS,CONTRACT_ADDRESS,POOL_NAME,EVENT_NAME,AMOUNT_IN,AMOUNT_IN_USD,AMOUNT_OUT,AMOUNT_OUT_USD,SENDER,TX_TO,EVENT_INDEX,PLATFORM,TOKEN_IN,TOKEN_OUT,SYMBOL_IN,SYMBOL_OUT,_LOG_ID
12245183,2021-04-15 14:26:42.000,0x580436c45cc2723b1e12eca04e203b5cc5becce6334c41eee5beba6e30d22353,0x5f575529,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x881d40237659c251811cec9c364ef91dc08d300c,0x4f9fcdae3950a033074b93e269b6c382109fae71,DRGN-WETH UNI-V2 LP,Swap,5402.138562472,1554.432799544,0.5953754878,1474.4771756,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0xdef1c0ded9bec7f1a1670819833240f027b25eff,332,uniswap-v2,0x419c4db4b9e25d6db2ad9691ccb832c8d9fda05e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,DRGN,WETH,0x580436c45cc2723b1e12eca04e203b5cc5becce6334c41eee5beba6e30d22353-332
12041434,2021-03-15 06:02:11.000,0xe40fa7620a0d8894085263e55848b1c8bbe00aeecb65f9996b9784fb39c0a382,0x38ed1739,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x3fd4cf9303c4bc9e13772618828712c8eac7dd2f,BNT-WETH UNI-V2 LP,Swap,52,408.107221171,0.2228191108,408.31791623,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x70a3944215de6fa1463a098ba182634df90bb9f4,319,uniswap-v2,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,BNT,WETH,0xe40fa7620a0d8894085263e55848b1c8bbe00aeecb65f9996b9784fb39c0a382-319
12210372,2021-04-10 05:53:03.000,0x1ca2c6a6f185c58f0f71f15c7d7d9d6dc094af325896c7b17aac3a90320dd52d,0x7ff36ab5,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x85673c92f0f27a9c4d8c221f6bfefa33b716338a,USDC-DPR UNI-V2 LP,Swap,1079.321063,1079.984060597,8297.56084223,1096.773424572,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,263,uniswap-v2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xf3ae5d769e153ef72b4e3591ac004e89f48107a1,USDC,DPR,0x1ca2c6a6f185c58f0f71f15c7d7d9d6dc094af325896c7b17aac3a90320dd52d-263
12161638,2021-04-02 18:16:15.000,0x6c3aececad892497f7304cbc48ff2b6b74b279dbf49be7df019b54bdf31180d8,0x7ff36ab5,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,0x6a091a3406e0073c3cd6340122143009adac0eda,ILV-WETH SLP,Swap,0.3,618.070875683,7.6624941,689.011323491,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,102,sushiswap,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,WETH,ILV,0x6c3aececad892497f7304cbc48ff2b6b74b279dbf49be7df019b54bdf31180d8-102
14819804,2022-05-21 22:22:38.000,0xce8fbbe1d61fb53dff7d2f36cc9f553b23aecc0a2dd486a7110e71a6658fd485,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x6e48dbea2d3b37e4d605fda71e85c52ebc40aa40,WETH-MSI UNI-V2 LP,Swap,0.1,"null",484174514.91046,"null",0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,142,uniswap-v2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc4c75f2a0cb1a9acc33929512dc9733ea1fd6fde,WETH,MSI,0xce8fbbe1d61fb53dff7d2f36cc9f553b23aecc0a2dd486a7110e71a6658fd485-142
13539019,2021-11-02 18:03:41.000,0x070b44a36e6a375f99b31c18a849ebd0d5efeee3d18b2d0d24719ddd458848f5,0x7ff36ab5,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xb5bd39fc0c57d902271ba6c5cd89c1510a37c0dd,POLC-WETH UNI-V2 LP,Swap,1,4508.427997834,2347.761193761,4579.094754399,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,483,uniswap-v2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xaa8330fb2b4d5d07abfe7a72262752a8505c6b37,WETH,POLC,0x070b44a36e6a375f99b31c18a849ebd0d5efeee3d18b2d0d24719ddd458848f5-483
14327987,2022-03-05 16:40:07.000,0xac7138f15dada3c4a363a39d4c1296aacd562f2b0543842da0534b320d3c2812,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xbc562bf2c1445707e5f8df66dbf8eee60cc49a59,WETH-AIR UNI-V2 LP,Swap,89786.4,"null",0.6126676734,"null",0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,736,uniswap-v2,0xf725f73caee250ae384ec38bb2c77c38ef2cccea,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,AIR,WETH,0xac7138f15dada3c4a363a39d4c1296aacd562f2b0543842da0534b320d3c2812-736
14214258,2022-02-16 01:34:48.000,0x7bd5612c9d33ce12b9a1e3951c1a29842d973109b076f1a24e78d4bad2d154e6,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x6033368e4a402605294c91cf5c03d72bd96e7d8d,X2Y2-WETH UNI-V2 LP,Swap,2,6324.056885602,3785.645078419,4829.907793268,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,38,uniswap-v2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1e4ede388cbc9f4b5c79681b7f94d36a11abebc9,WETH,X2Y2,0x7bd5612c9d33ce12b9a1e3951c1a29842d973109b076f1a24e78d4bad2d154e6-38
13621555,2021-11-15 17:11:19.000,0x283e8f07b8b637ac904a0f17dde4a8f483ebd6717c857d3c430a6bab84a9a721,0x791ac947,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x98d677887af8a699be38ef6276f4cd84aca29d74,GM-WETH UNI-V2 LP,Swap,78899634,27333.848057663,5.94015352,27592.014145761,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,286,uniswap-v2,0xbc7250c8c3eca1dfc1728620af835fca489bfdf3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,GM,WETH,0x283e8f07b8b637ac904a0f17dde4a8f483ebd6717c857d3c430a6bab84a9a721-286
13719529,2021-12-01 06:29:56.000,0x45cb9fd70f2c28fe44dfa2804b701d9f4f4a08e9d62a5fc4a2dd9c9487e12c31,0x791ac947,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x98d677887af8a699be38ef6276f4cd84aca29d74,GM-WETH UNI-V2 LP,Swap,33768108,9441.511235484,1.980733818,9330.884506412,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,579,uniswap-v2,0xbc7250c8c3eca1dfc1728620af835fca489bfdf3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,GM,WETH,0x45cb9fd70f2c28fe44dfa2804b701d9f4f4a08e9d62a5fc4a2dd9c9487e12c31-579
13705189,2021-11-28 23:16:22.000,0xa40ee6d464d9be88eaf42d102a09cf353f9875c443b6a72a53f31e5c31daf0e4,0x791ac947,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xa933da7ad6a6105f39d868f6de498b873acb930b,FWG-WETH UNI-V2 LP,Swap,163807.55,"null",0.9336510516,"null",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,210,uniswap-v2,0x7345ffe6291bc15381a4110831013e8fe9f93253,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,FWG,WETH,0xa40ee6d464d9be88eaf42d102a09cf353f9875c443b6a72a53f31e5c31daf0e4-210
13703222,2021-11-28 15:38:01.000,0x8f53723da1c73b4cce76d3f0f00849676aa04841ba6c30b16b290920453446c9,0x7ff36ab5,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xa933da7ad6a6105f39d868f6de498b873acb930b,FWG-WETH UNI-V2 LP,Swap,1,"null",124877.529577844,"null",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,503,uniswap-v2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x7345ffe6291bc15381a4110831013e8fe9f93253,WETH,FWG,0x8f53723da1c73b4cce76d3f0f00849676aa04841ba6c30b16b290920453446c9-503
13924267,2022-01-02 05:56:10.000,0xa8de1dace3479e5cd543e20f7c6ae1d8ea521687dec9ce57176f13707464ed4d,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xeb5c52e8af57334fab0b5f3d888990c108545527,WETH-WRLD 10000 200,Swap,105419.450401006,18175.37,6.012911093,22523.22,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,330,uniswap-v3,0xd5d86fc8d5c0ea1ac1ac5dfab6e529c9967a45e9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WRLD,WETH,0xa8de1dace3479e5cd543e20f7c6ae1d8ea521687dec9ce57176f13707464ed4d-330
16298362,2022-12-30 15:04:47.000,0xc34a93341fe96179f4b548a37af2beded1cbe666d719a7564454a74065b94ffe,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x290a6a7460b308ee3f19023d2d00de604bcf5b42,MATIC-WETH 3000 60,Swap,8.414500871,10017.46,13242.12544487,9995.63,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,66,uniswap-v3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,WETH,MATIC,0xc34a93341fe96179f4b548a37af2beded1cbe666d719a7564454a74065b94ffe-66
16298362,2022-12-30 15:04:47.000,0xc34a93341fe96179f4b548a37af2beded1cbe666d719a7564454a74065b94ffe,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH 500 10,Swap,10000,9967.33,8.414500871,10017.46,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,63,uniswap-v3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDC,WETH,0xc34a93341fe96179f4b548a37af2beded1cbe666d719a7564454a74065b94ffe-63
12189893,2021-04-07 02:08:16.000,0x62fbe1e47d780e7a5206d2c88a0fa7474632669480eab5237b70160e8977a657,0x7ff36ab5,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xb8358c081d9eb41829ede6fd07e9c11fab8b20f1,"null",Swap,627.111148,627.994256376,802053362962627000000,"null",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,142,uniswap-v2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xeabb8996ea1662cad2f7fb715127852cd3262ae9,USDC,"null",0x62fbe1e47d780e7a5206d2c88a0fa7474632669480eab5237b70160e8977a657-142
14335991,2022-03-06 22:31:52.000,0x979a2f79afd601aaa77af80109aa7c3a4f6be3586147e1c782e9cf1d3a63390b,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x4828ad9d30153fda0479adfe807283f0334ef26c,TIMMY-WETH UNI-V2 LP,Swap,6627.388928931,"null",0.1028845612,"null",0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,407,uniswap-v2,0x212c489b399349be22d5311c9ca3194961853be1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,TIMMY,WETH,0x979a2f79afd601aaa77af80109aa7c3a4f6be3586147e1c782e9cf1d3a63390b-407
14264163,2022-02-23 19:23:01.000,0xddc8486084bdc7b89f0bd0f213c190ee4020bcb7278605b5c2e0bdf6f1833257,0x791ac947,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,0x100f11817cea2e065d6dc9a034ae32c5556802d9,RKTN-WETH SLP,Swap,14592056.6553384,"null",1.282088594,"null",0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,146,sushiswap,0x98b69ebb4ce228145463d7c08aa71fbb6791fe86,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,RKTN,WETH,0xddc8486084bdc7b89f0bd0f213c190ee4020bcb7278605b5c2e0bdf6f1833257-146
13686006,2021-11-25 22:03:40.000,0x88d80aed7dd747dffba65a413675f6dc32d22c81de0a4687cf61c4fb9efb3f71,0x791ac947,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xe90282960619493714d762929c6fe7517cbcd445,MSM-WETH UNI-V2 LP,Swap,7355030628.2463,"null",0.09209472954,"null",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,377,uniswap-v2,0x33e88f93b8555835151551615b00b1e8eed4b21b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,MSM,WETH,0x88d80aed7dd747dffba65a413675f6dc32d22c81de0a4687cf61c4fb9efb3f71-377
13438865,2021-10-18 01:16:47.000,0xe0ec4f569d929f3f9bbc50f026cd982966185e835df11b22cc74926de6b99b2b,0x7ff36ab5,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,0x34d7d7aaf50ad4944b70b320acb24c95fa2def7c,OHM-DAI SLP,Swap,3868.328540804,"null",4.613604099,"null",0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,7,sushiswap,0x6b175474e89094c44da98b954eedeac495271d0f,0x383518188c0c6d7730d91b2c03a03c837814a899,DAI,OHM,0xe0ec4f569d929f3f9bbc50f026cd982966185e835df11b22cc74926de6b99b2b-7
13874971,2021-12-25 14:46:43.000,0xe5d03f71d4524edfd7297fabc127781b244993d1fa9628a66df01067874249fd,0x791ac947,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xc7b7dac697b03e11e4af085d927f0c9b24b3f27d,"null",Swap,1.474911e+26,"null",0.8997277399,3671.426885532,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,152,uniswap-v2,0xb56a1f3310578f23120182fb2e58c087efe6e147,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"null",WETH,0xe5d03f71d4524edfd7297fabc127781b244993d1fa9628a66df01067874249fd-152
13592812,2021-11-11 04:23:52.000,0x2e5f32a400be265837a1e663153507049e4945138db86f752c263ace9d7dc739,0x7ff36ab5,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x337d0e140f0a5ba5392ffeece275c8c58ab3b1b8,PN-WETH UNI-V2 LP,Swap,1,"null",240692726.000836,"null",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,350,uniswap-v2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x61b5c3aee3a25f6f83531d548a4d2ee58450f5d9,WETH,PN,0x2e5f32a400be265837a1e663153507049e4945138db86f752c263ace9d7dc739-350
13811393,2021-12-15 18:35:07.000,0x326f3158794bb28b56d6216ca57a78925369d2595c23a1004279e1cd547bfb38,0x791ac947,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xc7b7dac697b03e11e4af085d927f0c9b24b3f27d,"null",Swap,1.18568e+25,"null",0.1002278043,376.176782559,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,364,uniswap-v2,0xb56a1f3310578f23120182fb2e58c087efe6e147,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"null",WETH,0x326f3158794bb28b56d6216ca57a78925369d2595c23a1004279e1cd547bfb38-364
15546920,2022-09-16 14:58:59.000,0xf120015465e7349ae8dba6b37b52ec57e4080abff14321bd33881ab47383a522,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH 500 10,Swap,3960,3960,2.729856947,3961.24,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,268,uniswap-v3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDC,WETH,0xf120015465e7349ae8dba6b37b52ec57e4080abff14321bd33881ab47383a522-268
12041434,2021-03-15 06:02:11.000,0xe40fa7620a0d8894085263e55848b1c8bbe00aeecb65f9996b9784fb39c0a382,0x38ed1739,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x70a3944215de6fa1463a098ba182634df90bb9f4,POOLZ-WETH UNI-V2 LP,Swap,0.2228191108,408.31791623,19.215162345,408.207107708,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,322,uniswap-v2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x69a95185ee2a045cdc4bcd1b1df10710395e4e23,WETH,POOLZ,0xe40fa7620a0d8894085263e55848b1c8bbe00aeecb65f9996b9784fb39c0a382-322
12041291,2021-03-15 05:32:55.000,0x89bc25b1016416b67b5fb00b4bc41e42edc977857aadde9a374629720ef31221,0x8803dbee,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x3fd4cf9303c4bc9e13772618828712c8eac7dd2f,BNT-WETH UNI-V2 LP,Swap,62.369006328,496.431439587,0.2675135523,496.671425543,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x3b3d4eefdc603b232907a7f3d0ed1eea5c62b5f7,218,uniswap-v2,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,BNT,WETH,0x89bc25b1016416b67b5fb00b4bc41e42edc977857aadde9a374629720ef31221-218
13845665,2021-12-21 01:35:35.000,0x39827933a7514c496b8b5ddbd7b675f5b2d61c9d39d9266f3d783b3cade1cce9,0x791ac947,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xb232f9373c4011bb02db2cce1c5036c0c38a9670,SC-WETH UNI-V2 LP,Swap,376339192.920888,78.830716991,0.01995711045,78.619335313,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,367,uniswap-v2,0x9dcb90ac6e5ef95797233a49a7da903cc27aaf39,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,SC,WETH,0x39827933a7514c496b8b5ddbd7b675f5b2d61c9d39d9266f3d783b3cade1cce9-367
14194801,2022-02-13 01:29:00.000,0x99f2803c93564fb80f624e37094f67c5b3415a123ddf821f4d9c6d6d1fbe55ac,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x9ff139f6f2984fd64a6d65349dc7ac3ea554f08c,SUPERBOWL-WETH UNI-V2 LP,Swap,0.5,"null",5384023.85282923,"null",0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,163,uniswap-v2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x2cdce6f390c181632d749e52e75afa838b204d20,WETH,SUPERBOWL,0x99f2803c93564fb80f624e37094f67c5b3415a123ddf821f4d9c6d6d1fbe55ac-163
13723973,2021-12-01 23:34:16.000,0x2918bf42f7dbdbe464faf285c25c787e15132799ee22d519a9f51edc8cfbe77d,0x791ac947,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x784963e8161396228fd430dab1fc52608a0a81a2,MVC-WETH UNI-V2 LP,Swap,623032.322658536,"null",0.1084013293,"null",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,510,uniswap-v2,0x5ac525d33ffda012ea2fe246a0ee698f861304d7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,MVC,WETH,0x2918bf42f7dbdbe464faf285c25c787e15132799ee22d519a9f51edc8cfbe77d-510
13765573,2021-12-08 15:33:37.000,0xccbf0f0b457895d0fe0f08e5af6e8aeb6244f4892759a8b6be950ef6785ee469,0x791ac947,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xc7b7dac697b03e11e4af085d927f0c9b24b3f27d,"null",Swap,9.48345e+24,"null",0.1002282102,439.856824932,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,392,uniswap-v2,0xb56a1f3310578f23120182fb2e58c087efe6e147,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"null",WETH,0xccbf0f0b457895d0fe0f08e5af6e8aeb6244f4892759a8b6be950ef6785ee469-392
12246616,2021-04-15 19:31:16.000,0x0b456bbfc44f5c9d38a00d38154e3aa1cde6518977a15b36ab05ec66288b7f27,0x5f575529,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x881d40237659c251811cec9c364ef91dc08d300c,0xe0b1433e0174b47e8879ee387f1069a0dbf94137,SWM-WETH UNI-V2 LP,Swap,2973.75,1202.674010868,0.475889837,1175.976141212,0x11111112542d85b3ef69ae05771c2dccff4faa26,0x11111112542d85b3ef69ae05771c2dccff4faa26,103,uniswap-v2,0x3505f494c3f0fed0b594e01fa41dd3967645ca39,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,SWM,WETH,0x0b456bbfc44f5c9d38a00d38154e3aa1cde6518977a15b36ab05ec66288b7f27-103
14330138,2022-03-06 00:37:02.000,0x3e9225d2155c7835c48c33617879c0330fb54ede04127283aceb044f7d56ef13,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xbc562bf2c1445707e5f8df66dbf8eee60cc49a59,WETH-AIR UNI-V2 LP,Swap,744236.818789204,"null",3.416995412,"null",0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,847,uniswap-v2,0xf725f73caee250ae384ec38bb2c77c38ef2cccea,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,AIR,WETH,0x3e9225d2155c7835c48c33617879c0330fb54ede04127283aceb044f7d56ef13-847
14335854,2022-03-06 22:01:15.000,0xc203880bcb41b057bb7b660a38dfc113153ebebb470efda0f6cc7cd057337e86,0x18cbafe5,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,0xfd5ef736e72d2ae58458f235e1135148eeb1b524,WETH-ZUG SLP,Swap,184,324.598064289,0.1158676229,305.190804264,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,205,sushiswap,0xfee5f54e1070e7ed31be341e0a5b1e847f6a84ab,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ZUG,WETH,0xc203880bcb41b057bb7b660a38dfc113153ebebb470efda0f6cc7cd057337e86-205
13780122,2021-12-10 22:31:32.000,0xbee151201535b7a3b8c31d6ed22bbeeff4891aa964b9b3a77a4dd0f2e7fc9a55,0x7ff36ab5,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xa4313a574516319089699bb2f6cd00ae62c14817,WETH-BBMG UNI-V2 LP,Swap,95102439.0470589,"null",5621923328.30863,"null",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,125,uniswap-v2,0xf5c50a7af5a06691e861ee74d1b99f1c3f379fee,0xf5c50a7af5a06691e861ee74d1b99f1c3f379fee,BBMG,BBMG,0xbee151201535b7a3b8c31d6ed22bbeeff4891aa964b9b3a77a4dd0f2e7fc9a55-125
13706714,2021-11-29 05:13:09.000,0xc0496aff523acbc09cfe1c373bbfc42400de701c9f4d1cab711d9c6fbfaaab4b,0x18cbafe5,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x8d4de8dc1650e73c1c238fa3b4d01ccc4c1aaee8,"null",Swap,2.97515829844205e+21,"null",0.3573312393,1546.12653533,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,423,uniswap-v2,0xeabb8996ea1662cad2f7fb715127852cd3262ae9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"null",WETH,0xc0496aff523acbc09cfe1c373bbfc42400de701c9f4d1cab711d9c6fbfaaab4b-423
